538,シナジーマーケティング株式会社,http://www.synergy-marketing.co.jp/,JASDAQ
540,セーレン株式会社,http://www.mashmania.jp/,東証1部
545,株式会社　レーサム,http://www.raysum.co.jp/,JASDAQ
559,株式会社ファミリーマート,http://www.family.co.jp,東証1部
584,京セラ株式会社,http://www.kyocera.co.jp/index.html,東証1部
586,カシオ計算機株式会社,http://casio.jp/,東証1部
587,株式会社　栄光,http://www.eikoh.co.jp/,東証2部
607,スターツ出版株式会社,http://starts-pub.jp/,JASDAQ
612,株式会社 ナガセ,http://www.toshin.com/,JASDAQスタンダード
624,株式会社マクロミル,https://www.macromill.com,東証1部
631,ガンホー・オンライン・エンターテイメント株式会社,http://www.gungho.co.jp/,JASDAQスタンダード
642,カンロ株式会社,http://www.kanro.co.jp/,東証2部
667,株式会社カプコン,http://www.capcom.co.jp/,東証1部
669,株式会社ラックランド,https://www.luckland.co.jp/,東証1部
674,株式会社アスカネット,http://www.asukanet.co.jp,マザーズ
685,株式会社レオパレス21,http://www.leopalace21.co.jp/corporate/gaiyo.html,東証1部
686,株式会社ソフトクリエイト,http://www.softcreate.co.jp/,ヘラクレス・スタンダード
699,バーチャレクス・コンサルティング株式会社,http://www.virtualex.co.jp/,マザーズ
702,株式会社アートネイチャー,https://www.artnature.co.jp/,東証1部
704,株式会社ヤマダ・エスバイエルホーム,http://www.sxl.co.jp/,東証1部
712,オムロン株式会社,http://www.omron.co.jp/,東証1部
714,株式会社エイベックス・プランニング＆デベロップメント,http://www.avex.co.jp/,東証1部
720,株式会社プラザクリエイト,http://www.plazacreate.co.jp/,JASDAQ
725,エン・ジャパン株式会社,http://corp.en-japan.com/,JASDAQスタンダード
726,住友商事株式会社,https://www.sumitomocorp.com/ja/jp,東証1部
734,グンゼ株式会社,http://www.gunze.co.jp/,東証1部
735,楽天証券株式会社,http://www.rakuten-sec.co.jp/,JASDAQ
757,株式会社リコー,http://www.ricoh.co.jp/,東証1部
765,オムロン株式会社,http://www.omron.co.jp/,東証1部
769,豊田通商株式会社,http://www.toyota-tsusho.com/index.cfm,東証1部
785,株式会社ボルテージ,http://www.voltage.co.jp/,東証1部
786,日本電気株式会社,http://www.nec.co.jp/,東証1部
796,トレイダーズホールディングス株式会社,http://www.traderssec.com/,JASDAQ
811,エスエス製薬株式会社,http://www.ssp.co.jp/,東証1部
816,ブロードメディア株式会社,https://www.broadmedia.co.jp/,JASDAQスタンダード
824,横浜ゴム株式会社,http://www.yrc.co.jp/,東証1部
829,日本フェンオール株式会社,http://www.fenwal.co.jp/,JASDAQスタンダード
830,凸版印刷株式会社,http://www.toppan.co.jp,東証1部
834,株式会社　日本航空インターナショナル,http://www.jal.co.jp,東証1部
842,株式会社デジタルハーツ,http://www.digitalhearts.co.jp/,マザーズ
880,東映アニメーション株式会社,http://www.toei-anim.co.jp/,JASDAQスタンダード
882,株式会社イトクロ,http://www.itokuro.jp/,マザーズ
884,株式会社コメ兵ホールディングス,http://www.komehyo.co.jp/,東証2部
889,株式会社　東京放送（略称TBS）,http://www.tbs.co.jp/,東証1部
896,KLab株式会社,http://www.klab.org/,東証1部
897,トレンダーズ株式会社,http://www.trenders.co.jp,マザーズ
903,カルチュア・コンビニエンス・クラブ株式会社,http://www.ccc.co.jp/index.html,東証1部
904,株式会社ピックルスコーポレーション,https://www.pickles.co.jp,東証1部
917,SBIホールディングス株式会社,https://www.insweb.co.jp/,東証1部
923,ターボリナックス株式会社,http://www.turbolinux.co.jp/,ヘラクレス・グロース
925,株式会社CRI･ミドルウェア,https://www.cri-mw.co.jp/,マザーズ
928,株式会社　松屋フーズ,http://www.matsuyafoods.co.jp,東証1部
933,ネオス株式会社,http://www.neoscorp.jp,東証1部
935,株式会社スカイパーフェクト・コミュニケーションズ,http://www.skyperfectv.co.jp/,東証1部
936,株式会社　グローバルダイニング,http://www.global-dining.com/index.cfm,東証2部
962,ハウス食品株式会社,http://housefoods.jp/,東証1部
975,スズキ株式会社,http://www.suzuki.co.jp/,東証1部
982,日本ライフライン株式会社,http://www.jll.co.jp/,JASDAQ
987,株式会社良品計画,http://ryohin-keikaku.jp/,東証1部
993,株式会社WOWOW,http://www.wowow.co.jp/,東証1部
1005,グンゼ株式会社,http://www.gunze.co.jp,東証1部
1045,株式会社ウェブマネー,http://www.webmoney.jp,JASDAQ
1049,株式会社シンクロ・フード,http://www.synchro-food.co.jp/,東証1部
1055,ひまわり証券株式会社,http://sec.himawari-group.co.jp,JASDAQ
1063,インディペンデントコロムビア（コロムビアミュージックエンタテインメント）,http://columbia.jp/,東証1部
1068,株式会社資生堂,http://www.shiseido.co.jp/,東証1部
1075,ガンホー・ワークス株式会社,http://www.gunghoworks.jp/,ヘラクレス・スタンダード
1089,株式会社アイフリーク,http://www.i-freek.co.jp/,ヘラクレス・グロース
1095,株式会社マーベラスエンターテイメント,http://www.mmv.co.jp,東証2部
1101,タカタ株式会社,http://www.takata.com/,東証1部
1103,パスロジ株式会社,https://www.passlogy.com/,その他国内市場
1110,富士急行株式会社,http://www.fujikyu.co.jp/,東証1部
1124,江崎グリコ株式会社,http://www.glico.co.jp/index.htm,東証1部
1129,藤田観光株式会社,http://www.fujita-kanko.co.jp/index.html,東証1部
1131,ゴメス・コンサルティング株式会社,http://www.gomez.co.jp/,JASDAQグロース
1139,株式会社千趣会,http://www.senshukai.co.jp/main/top/com_info.htm,東証1部
1147,株式会社アシックス,http://www.asics.co.jp,東証1部
1156,株式会社セガ,http://sega.jp/,東証1部
1160,株式会社ミツウロコ,http://www.mitsuuroko.co.jp/index.html,東証1部
1163,ライフネット生命保険株式会社,https://www.lifenet-seimei.co.jp/,マザーズ
1165,大日本印刷株式会社,http://www.dnp.co.jp/,東証1部
1207,株式会社オールアバウト,http://allabout.co.jp/,JASDAQ
1212,株式会社Success Holders,https://success-holders.inc/,JASDAQグロース
1213,テンプスタッフ株式会社,http://www.tempstaff.co.jp/,東証1部
1214,株式会社メイテック,http://www.meitec.co.jp,東証1部
1223,株式会社ドリコム,https://www.drecom.co.jp/,マザーズ
1225,リーバイ・ストラウス ジャパン株式会社,http://www.levistrauss.co.jp/,JASDAQ
1233,エバラ食品工業株式会社,http://www.ebarafoods.com/,JASDAQ
1235,日立キャピタル株式会社,http://www.hitachi-capital.co.jp/index.html,東証1部
1240,株式会社ファーストロジック,https://www.firstlogic.co.jp/,東証1部
1242,京セラ株式会社,http://www.kyocera.co.jp/,東証1部
1243,株式会社東京一番フーズ,http://www.tokyo-ichiban-foods.co.jp/,マザーズ
1247,アイティメディア株式会社,http://corp.itmedia.co.jp/,マザーズ
1249,日本マクドナルド株式会社,http://www.mcdonalds.co.jp/,JASDAQ
1256,株式会社アイリックコーポレーション,https://www.irrc.co.jp/,マザーズ
1268,コンビ株式会社,http://www.combi.co.jp/,東証1部
1290,株式会社ケイブ,http://www.cave.co.jp/,JASDAQスタンダード
1304,株式会社アダストリア,http://www.adastria.co.jp/,東証1部
1310,大王製紙株式会社,http://www.elleair.co.jp,東証1部
1322,亀田製菓株式会社,http://www.kamedaseika.co.jp/index.html,東証2部
1330,株式会社雪国まいたけ,http://www.maitake.co.jp/,東証2部
1341,株式会社ゴールドウイン,http://www.goldwin.co.jp/index.html,東証1部
1348,株式会社エイチーム,https://www.a-tm.co.jp/,東証1部
1350,株式会社大林組,http://www.obayashi.co.jp/,東証1部
1355,株式会社WOWOW,http://www.wowow.co.jp/,東証1部
1366,森永乳業株式会社,http://www.morinagamilk.co.jp/index.html,東証1部
1368,藤田観光株式会社,https://www.fujita-kanko.co.jp/,東証1部
1370,タビオ株式会社,http://tabio.com/jp/,東証2部
1383,株式会社東祥,http://www.to-sho.net/,JASDAQ
1391,パラマウントベッド株式会社,http://www.paramount.co.jp/index.html,東証1部
1402,株式会社ジュピターテレコム,http://www.jcom.co.jp,JASDAQ
1409,パナソニック株式会社,http://panasonic.co.jp/index3.html,東証1部
1414,株式会社ＡＱインタラクティブ,http://www.aqi.co.jp/,東証2部
1419,アミタ株式会社,http://www.amita-net.co.jp/,ヘラクレス・グロース
1420,株式会社　ソースネクスト,http://www.sourcenext.com/,東証1部
1428,株式会社シモジマ,http://www.shimojima.co.jp,東証1部
1444,森永乳業株式会社,http://www.morinagamilk.co.jp/,東証1部
1449,フリービット株式会社,http://www.FreeBit.Com/,マザーズ
1450,ダンロップスポーツ株式会社,http://www.dunlopsports.co.jp/,東証1部
1455,株式会社カカクコム,https://corporate.kakaku.com/,東証1部
1458,スリープログループ株式会社,http://www.threepro.co.jp/,マザーズ
1459,SBIホールディングス株式会社,http://www.sbigroup.co.jp/,東証1部
1473,株式会社東芝,http://www.toshiba.co.jp/,東証1部
1475,KDDI株式会社,http://www.kddi.com/index.html,東証1部
1485,株式会社イーブック イニシアティブ ジャパン,https://ebookjapan.yahoo.co.jp/,東証1部
1506,株式会社ベクター,http://www.vector.co.jp,ヘラクレス・グロース
1511,株式会社ぐるなび,http://www.gnavi.co.jp/,東証1部
1520,株式会社 桧家住宅,http://www.hinokiya.jp/index.html,名証2部
1532,株式会社 ドトール・日レスホールディングス,http://www.dnh.co.jp/,東証1部
1549,ブックオフコーポレーション株式会社,http://www.bookoff.co.jp/,東証1部
1551,株式会社インテージホールディングス,http://www.intageholdings.co.jp/,東証1部
1577,トラスコ中山株式会社,http://www.trusco.co.jp,東証1部
1591,スターバックスコーヒージャパン株式会社,https://www.starbucks.co.jp,ヘラクレス・スタンダード
1594,LINE株式会社,https://linecorp.com,東証1部
1606,株式会社ネクシィーズ,http://www.nexyz.co.jp,東証1部
1608,株式会社東京會舘,http://www.kaikan.co.jp/,東証2部
1610,株式会社伊藤園,http://www.itoen.co.jp/,東証1部
1613,スカパーJSAT株式会社,http://www.sptvjsat.com/index.html,東証1部
1620,株式会社コーセー,http://www.kose.co.jp/jp/ja/index.html,東証1部
1636,株式会社ライトオン,http://right-on.co.jp/index.html,東証1部
1638,株式会社スペースシャワーネットワーク,http://www.spaceshower.net/,JASDAQスタンダード
1639,リンナイ株式会社,http://www.rinnai.co.jp/,東証1部
1640,KDDI株式会社 ,http://www.kddi.com/corporate/index.html,東証1部
1657,シミック株式会社,http://www.cmic.co.jp/,東証1部
1669,e-まちタウン株式会社,http://corp.emachi.co.jp/,マザーズ
1681,株式会社エヌ・ティ・ティ・ドコモ ,http://www.nttdocomo.co.jp/,東証1部
1693,株式会社クレスコ,https://www.cresco.co.jp,東証1部
1702,ブラザー工業株式会社,http://www.brother.co.jp/,東証1部
1704,株式会社コナカ,http://www.konaka.co.jp/,東証1部
1705,株式会社きちり,http://www.kichiri.com/,東証2部
1710,株式会社ＡＳＪ,http://www.asj.ad.jp/,マザーズ
1716,株式会社沖データ,http://www.okidata.co.jp/index.html,JASDAQ
1718,株式会社コロワイド,http://www.colowide.co.jp/,東証1部
1720,リンテック株式会社,https://www.lintec.co.jp/,東証1部
1728,株式会社リーガルコーポレーション,http://www.regal.co.jp/,JASDAQ
1733,株式会社 ジェイ エイ シー リクルートメント,https://www.jac-recruitment.jp,JASDAQ
1736,日本テレビ放送網株式会社,http://www.ntv.co.jp/,東証1部
1738,味の素株式会社,http://www.ajinomoto.co.jp/,東証1部
1741,株式会社コーセー,http://www.kose.co.jp/,東証1部
1743,東京テアトル株式会社,http://www.theatres.co.jp/,東証1部
1744,株式会社アサツー ディ･ケイ,http://www.adk.jp,東証1部
1761,株式会社　メディアサポート,http://www.mediasupport.tv,その他国内市場
1766,株式会社ブリヂストン,http://www.bridgestone.co.jp/,東証1部
1768,久光製薬株式会社,http://www.hisamitsu.co.jp/,東証1部
1774,RHトラベラー株式会社,http://www.traveler.co.jp,JASDAQ
1775,株式会社デサント,http://www.descente.co.jp/index.html,東証1部
1787,株式会社オリエンタルランド,http://www.olc.co.jp/news/news.cgi?home_f,東証1部
1792,株式会社大和証券グループ本社,http://www.daiwa-grp.jp,東証1部
1793,シチズン時計 株式会社,http://citizen.jp/,東証1部
1805,株式会社プラザクリエイト,https://shop.digipri.jp/dp/,JASDAQ
1809,株式会社リコー,http://www.ricoh.co.jp/ ,東証1部
1810,株式会社レオパレス21,http://www.leopalace21.co.jp,東証1部
1815,東京急行電鉄株式会社,http://pinaclip.jp/,東証1部
1824,テレビ東京ブロードバンド株式会社,http://www.txbb.jp,マザーズ
1825,株式会社東京スター銀行,http://www.tokyostarbank.co.jp/,東証1部
1840,株式会社アインファーマシーズ,http://www.ainj.co.jp/index.html,東証2部
1858,株式会社エフ・ディ・シィ・プロダクツ,http://www.fdcp.co.jp/,東証1部
1864,ＫＮＴＣＴホールディングス株式会社,http://www.kntcthd.co.jp,東証1部
1866,リーバイ・ストラウス ジャパン株式会社,http://www.levi.jp/,JASDAQ
1869,ロート製薬株式会社,http://www.rohto.co.jp/,東証1部
1871,健康コーポレーション株式会社,http://www.kenkoucorp.co.jp/corporation/index.html,札証
1874,森永乳業株式会社,http://www.morinagamilk.co.jp/,東証1部
1875,株式会社コナカ,http://www.konaka.co.jp/,東証1部
1880,KDDI株式会社,http://www.kddi.com/,東証1部
1881,株式会社ゴルフダイジェスト・オンライン,http://www.golfdigest.co.jp/,マザーズ
