933,ネオス株式会社,東証1部,3627,,http://www.neoscorp.jp,
935,株式会社スカイパーフェクト・コミュニケーションズ,東証1部,,,http://www.skyperfectv.co.jp/,
936,株式会社　グローバルダイニング,東証2部,7625,1.06016847,http://www.global-dining.com/index.cfm,
962,ハウス食品株式会社,東証1部,,,http://housefoods.jp/,
975,スズキ株式会社,東証1部,7269,0.90690490,http://www.suzuki.co.jp/,
982,日本ライフライン株式会社,JASDAQ,7575,0.93090149,http://www.jll.co.jp/,
987,株式会社良品計画,東証1部,7453,0.84425305,http://ryohin-keikaku.jp/,
993,株式会社WOWOW,東証1部,4839,0.94197922,http://www.wowow.co.jp/,
1005,グンゼ株式会社,東証1部,3002,,http://www.gunze.co.jp,
1045,株式会社ウェブマネー,JASDAQ,,,http://www.webmoney.jp,
1049,株式会社シンクロ・フード,東証1部,3963,,http://www.synchro-food.co.jp/,
1055,ひまわり証券株式会社,JASDAQ,,,http://sec.himawari-group.co.jp,
1063,インディペンデントコロムビア（コロムビアミュージックエンタテインメント）,東証1部,,,http://columbia.jp/,
1068,株式会社資生堂,東証1部,4911,0.95402728,http://www.shiseido.co.jp/,
1075,ガンホー・ワークス株式会社,ヘラクレス・スタンダード,3765,,http://www.gunghoworks.jp/,
1089,株式会社アイフリーク,ヘラクレス・グロース,3845,,http://www.i-freek.co.jp/,
1095,株式会社マーベラスエンターテイメント,東証2部,7844,0.95220126,http://www.mmv.co.jp,
1101,タカタ株式会社,東証1部,,,http://www.takata.com/,
1103,パスロジ株式会社,その他国内市場,,,https://www.passlogy.com/,
1110,富士急行株式会社,東証1部,9010,1.07340946,http://www.fujikyu.co.jp/,
1124,江崎グリコ株式会社,東証1部,2206,,http://www.glico.co.jp/index.htm,
1129,藤田観光株式会社,東証1部,9722,0.75304411,http://www.fujita-kanko.co.jp/index.html,
1131,ゴメス・コンサルティング株式会社,JASDAQグロース,,,http://www.gomez.co.jp/,
1139,株式会社千趣会,東証1部,8165,1.04257984,http://www.senshukai.co.jp/main/top/com_info.htm,
1147,株式会社アシックス,東証1部,7936,1.07254965,http://www.asics.co.jp,
1156,株式会社セガ,東証1部,6460,1.00283145,http://sega.jp/,
1160,株式会社ミツウロコ,東証1部,8131,1.13867745,http://www.mitsuuroko.co.jp/index.html,
1163,ライフネット生命保険株式会社,マザーズ,7157,1.88405797,https://www.lifenet-seimei.co.jp/,
1165,大日本印刷株式会社,東証1部,7912,0.94460048,http://www.dnp.co.jp/,
1207,株式会社オールアバウト,JASDAQ,2454,,http://allabout.co.jp/,
1212,株式会社Success Holders,JASDAQグロース,4833,1.02496626,https://success-holders.inc/,
1213,テンプスタッフ株式会社,東証1部,,,http://www.tempstaff.co.jp/,
1214,株式会社メイテック,東証1部,9744,1.02973359,http://www.meitec.co.jp,
1223,株式会社ドリコム,マザーズ,3793,,https://www.drecom.co.jp/,
1225,リーバイ・ストラウス ジャパン株式会社,JASDAQ,,,http://www.levistrauss.co.jp/,
1233,エバラ食品工業株式会社,JASDAQ,2819,,http://www.ebarafoods.com/,
1235,日立キャピタル株式会社,東証1部,,,http://www.hitachi-capital.co.jp/index.html,
1240,株式会社ファーストロジック,東証1部,6037,1.09466506,https://www.firstlogic.co.jp/,
1242,京セラ株式会社,東証1部,6971,1.04934597,http://www.kyocera.co.jp/,
1243,株式会社東京一番フーズ,マザーズ,3067,,http://www.tokyo-ichiban-foods.co.jp/,
1247,アイティメディア株式会社,マザーズ,2148,,http://corp.itmedia.co.jp/,
1249,日本マクドナルド株式会社,JASDAQ,2702,,http://www.mcdonalds.co.jp/,
1256,株式会社アイリックコーポレーション,マザーズ,7325,0.84662356,https://www.irrc.co.jp/,
1268,コンビ株式会社,東証1部,,,http://www.combi.co.jp/,
1290,株式会社ケイブ,JASDAQスタンダード,3760,,http://www.cave.co.jp/,
1304,株式会社アダストリア,東証1部,2685,,http://www.adastria.co.jp/,
1310,大王製紙株式会社,東証1部,3880,,http://www.elleair.co.jp,
1322,亀田製菓株式会社,東証2部,2220,,http://www.kamedaseika.co.jp/index.html,
1330,株式会社雪国まいたけ,東証2部,1375,,http://www.maitake.co.jp/,
1341,株式会社ゴールドウイン,東証1部,8111,1.00599647,http://www.goldwin.co.jp/index.html,
1348,株式会社エイチーム,東証1部,3662,,https://www.a-tm.co.jp/,
1350,株式会社大林組,東証1部,1802,,http://www.obayashi.co.jp/,
1355,株式会社WOWOW,東証1部,4839,0.94197922,http://www.wowow.co.jp/,
1366,森永乳業株式会社,東証1部,2264,,http://www.morinagamilk.co.jp/index.html,
1368,藤田観光株式会社,東証1部,9722,0.75304411,https://www.fujita-kanko.co.jp/,
1370,タビオ株式会社,東証2部,2668,,http://tabio.com/jp/,
1383,株式会社東祥,JASDAQ,8920,0.63096593,http://www.to-sho.net/,
1391,パラマウントベッド株式会社,東証1部,,,http://www.paramount.co.jp/index.html,
1402,株式会社ジュピターテレコム,JASDAQ,,,http://www.jcom.co.jp,
1409,パナソニック株式会社,東証1部,6752,1.07036818,http://panasonic.co.jp/index3.html,
1414,株式会社ＡＱインタラクティブ,東証2部,,,http://www.aqi.co.jp/,
1419,アミタ株式会社,ヘラクレス・グロース,2195,,http://www.amita-net.co.jp/,
1420,株式会社　ソースネクスト,東証1部,4344,0.75895450,http://www.sourcenext.com/,
1428,株式会社シモジマ,東証1部,7482,1.15029292,http://www.shimojima.co.jp,
1444,森永乳業株式会社,東証1部,2264,,http://www.morinagamilk.co.jp/,
1449,フリービット株式会社,マザーズ,3843,,http://www.FreeBit.Com/,
1450,ダンロップスポーツ株式会社,東証1部,,,http://www.dunlopsports.co.jp/,
1455,株式会社カカクコム,東証1部,2371,,https://corporate.kakaku.com/,
1458,スリープログループ株式会社,マザーズ,2375,,http://www.threepro.co.jp/,
1459,SBIホールディングス株式会社,東証1部,8473,0.97779222,http://www.sbigroup.co.jp/,
1473,株式会社東芝,東証1部,6502,0.92315581,http://www.toshiba.co.jp/,
1475,KDDI株式会社,東証1部,9433,1.07334868,http://www.kddi.com/index.html,
1485,株式会社イーブック イニシアティブ ジャパン,東証1部,3658,,https://ebookjapan.yahoo.co.jp/,
1506,株式会社ベクター,ヘラクレス・グロース,2656,,http://www.vector.co.jp,
1511,株式会社ぐるなび,東証1部,2440,,http://www.gnavi.co.jp/,
1520,株式会社 桧家住宅,名証2部,1413,,http://www.hinokiya.jp/index.html,
1532,株式会社 ドトール・日レスホールディングス,東証1部,3087,,http://www.dnh.co.jp/,
1549,ブックオフコーポレーション株式会社,東証1部,9278,0.85731707,http://www.bookoff.co.jp/,
1551,株式会社インテージホールディングス,東証1部,4326,1.06569943,http://www.intageholdings.co.jp/,
1577,トラスコ中山株式会社,東証1部,9830,0.94413103,http://www.trusco.co.jp,
1591,スターバックスコーヒージャパン株式会社,ヘラクレス・スタンダード,,,https://www.starbucks.co.jp,
1594,LINE株式会社,東証1部,,,https://linecorp.com,
1606,株式会社ネクシィーズ,東証1部,4346,0.65294703,http://www.nexyz.co.jp,
1608,株式会社東京會舘,東証2部,9701,0.85609756,http://www.kaikan.co.jp/,
1610,株式会社伊藤園,東証1部,2593,,http://www.itoen.co.jp/,
1613,スカパーJSAT株式会社,東証1部,9412,0.98823529,http://www.sptvjsat.com/index.html,
1620,株式会社コーセー,東証1部,4922,0.91477522,http://www.kose.co.jp/jp/ja/index.html,
1636,株式会社ライトオン,東証1部,7445,0.80905581,http://right-on.co.jp/index.html,
1638,株式会社スペースシャワーネットワーク,JASDAQスタンダード,4838,0.85288889,http://www.spaceshower.net/,
1639,リンナイ株式会社,東証1部,5947,1.27977749,http://www.rinnai.co.jp/,
1640,KDDI株式会社,東証1部,,,http://www.kddi.com/corporate/index.html,
1657,シミック株式会社,東証1部,2309,,http://www.cmic.co.jp/,
1669,e-まちタウン株式会社,マザーズ,,,http://corp.emachi.co.jp/,
1681,株式会社エヌ・ティ・ティ・ドコモ,東証1部,,,http://www.nttdocomo.co.jp/,
1693,株式会社クレスコ,東証1部,4674,0.93497417,https://www.cresco.co.jp,
1702,ブラザー工業株式会社,東証1部,6448,1.05368517,http://www.brother.co.jp/,
1704,株式会社コナカ,東証1部,7494,0.78415614,http://www.konaka.co.jp/,
1705,株式会社きちり,東証2部,3082,,http://www.kichiri.com/,
1710,株式会社ＡＳＪ,マザーズ,2351,,http://www.asj.ad.jp/,
1716,株式会社沖データ,JASDAQ,,,http://www.okidata.co.jp/index.html,
1718,株式会社コロワイド,東証1部,7616,0.83643752,http://www.colowide.co.jp/,
